Activity,AE,W,BE,V,seqid,Length,d
antioxidative,0,0,0,0,1687,177,0
antioxidative,0,0,0,0,1688,238,0
antioxidative,0.004,0.0272,0,0,1689,252,1
antioxidative,0.0037,0.1114,0,0,1690,271,1
antioxidative,0.0066,0.1181,0,0,1691,304,2
antioxidative,0.0044,0.0772,0,0,1692,228,1
antioxidative,0.0047,0.0668,0,0,1693,213,1
antioxidative,0.0103,0.25,0,0,1694,291,3
antioxidative,0.0149,0.1614,0,0,1695,336,5
antioxidative,0.0025,0.0415,0,0,1696,399,1
antioxidative,0,0,0,0,1697,359,0
antioxidative,0.0119,0.1585,0,0,1698,253,3
antioxidative,0.0219,0.5718,0,0,1699,183,4
antioxidative,0.0046,0.053,0,0,1700,219,1
antioxidative,0.0029,0.0476,0,0,1701,345,1
antioxidative,0.0094,0.0967,0,0,1702,319,3
antioxidative,0.0043,0.0473,0,0,1703,231,1
antioxidative,0.0062,0.1146,0,0,1704,481,3
antioxidative,0.0044,0.1337,0,0,1705,456,2
antioxidative,0.0053,0.0996,0,0,1706,376,2
antioxidative,0.0057,0.0836,0,0,1707,176,1
antioxidative,0.0122,0.1818,0,0,1708,164,2
antioxidative,0.0152,0.2303,0,0,1709,197,3
antioxidative,0.0069,0.0626,0,0,1710,290,2
antioxidant,0,0,0,0,1711,205,0
antioxidative,0.0053,0.0522,0,0,1712,187,1
antioxidative,0,0,0,0,1713,200,0
antioxidative,0,0,0,0,1714,237,0
antioxidative,0,0,0,0,1715,176,0
antioxidative,0,0,0,0,1716,495,0
antioxidative,0.018,0.148,0,0,1717,222,4
antioxidative,0.0108,0.1815,0,0,1718,555,6
antioxidative,0.0042,0.0664,0,0,1719,237,1
antioxidative,0.0095,0.1331,0,0,1720,210,2
antioxidative,0.0021,0.0396,0,0,1721,472,1
antioxidative,0.0067,0.105,0,0,1722,298,2
antioxidative,0,0,0,0,1723,434,0
antioxidative,0.0064,0.1119,0,0,1724,472,3
antioxidative,0,0,0,0,1725,275,0
antioxidative,0,0,0,0,1726,307,0
antioxidative,0.0118,0.1338,0,0,1727,340,4
antioxidative,0.0067,0.0993,0,0,1728,593,4
antioxidative,0,0,0,0,1729,149,0
antioxidative,0.0089,0.0949,0,0,1730,224,2
antioxidative,0.0115,0.1849,0,0,1731,434,5
antioxidative,0.0141,0.3006,0,0,1732,213,3
antioxidative,0.007,0.1111,0,0,1733,571,4
antioxidative,0.0081,0.1107,0,0,1734,123,1
antioxidative,0.0058,0.0769,0,0,1735,345,2
antioxidative,0.0074,0.1001,0,0,1736,406,3
antioxidative,0.01,0.125,0,0,1737,200,2
antioxidative,0.0127,0.2006,0,0,1738,158,2
antioxidative,0,0,0,0,1739,210,0
antioxidative,0.0029,0.1266,0,0,1740,350,1
antioxidative,0,0,0,0,1741,203,0
antioxidative,0.0056,0.1993,0,0,1742,356,2
antioxidative,0.0048,0.1441,0,0,1743,210,1
antioxidative,0,0,0,0,1744,333,0
antioxidative,0.0112,0.1072,0,0,1745,268,3
antioxidative,0.0125,0.2847,0,0,1746,319,4
antioxidative,0.0036,0.0658,0,0,1747,274,1
antioxidative,0.0069,0.1255,0,0,1748,291,2
antioxidative,0,0,0,0,1749,237,0
antioxidative,0.0114,0.1534,0,0,1750,175,2
antioxidative,0.0044,0.0948,0,0,1751,453,2
antioxidative,0.009,0.167,0,0,1752,334,3
antioxidative,0.0047,0.0767,0,0,1753,212,1
antioxidative,0,0,0,0,1754,307,0
antioxidative,0.0088,0.2222,0,0,1755,227,2
antioxidative,0.0091,0.1213,0,0,1756,440,4
antioxidative,0.0027,0.0422,0,0,1757,375,1
antioxidative,0.0123,0.2212,0,0,1758,162,2
antioxidative,0,0,0,0,1759,143,0
antioxidative,0.0104,0.1427,0,0,1760,288,3
antioxidative,0,0,0,0,1761,176,0
antioxidative,0.0065,0.1119,0,0,1762,310,2
antioxidative,0,0,0,0,1763,358,0
antioxidative,0.0061,0.0553,0,0,1764,326,2
antioxidative,0.0082,0.1308,0,0,1765,367,3
antioxidative,0,0,0,0,1766,232,0
antioxidative,0,0,0,0,1767,135,0
antioxidative,0.0019,0.0314,0,0,1768,529,1
antioxidative,0.0052,0.0468,0,0,1769,387,2
antioxidative,0,0,0,0,1770,214,0
antioxidative,0,0,0,0,1771,324,0
antioxidative,0.0068,0.0933,0,0,1772,439,3
antioxidative,0.016,0.334,0,0,1773,188,3
antioxidative,0,0,0,0,1774,152,0
antioxidative,0.0091,0.1426,0,0,1775,439,4
antioxidative,0,0,0,0,1776,321,0
antioxidative,0,0,0,0,1777,211,0
antioxidative,0.0038,0.0714,0,0,1778,263,1
antioxidative,0.0047,0.1247,0,0,1779,212,1
antioxidative,0.0118,0.1662,0,0,1780,169,2
antioxidative,0.0086,0.0886,0,0,1781,350,3
antioxidative,0.0107,0.1482,0,0,1782,374,4
antioxidative,0.0079,0.2508,0,0,1783,127,1
antioxidative,0.0071,0.1149,0,0,1784,421,3
antioxidative,0.0149,0.215,0,0,1785,202,3
antioxidative,0.0088,0.3346,0,0,1786,114,1
antioxidative,0.0029,0.0456,0,0,1787,346,1
antioxidative,0.0115,0.1539,0,0,1788,174,2
antioxidative,0.0033,0.0904,0,0,1789,301,1
antioxidative,0.0128,0.2735,0,0,1790,235,3
antioxidative,0.0017,0.03,0,0,1791,582,1
antioxidative,0,0,0,0,1792,132,0
antioxidative,0,0,0,0,1793,151,0
antioxidative,0,0,0,0,1794,409,0
antioxidative,0.0085,0.1243,0,0,1795,234,2
antioxidative,0.0022,0.0456,0,0,1796,456,1
antioxidative,0.0052,0.144,0,0,1797,194,1
antioxidative,0.0076,0.1545,0,0,1798,528,4
antioxidative,0.0042,0.0474,0,0,1799,237,1
antioxidative,0,0,0,0,1800,147,0
antioxidative,0.0044,0.055,0,0,1801,450,2
antioxidative,0.0119,0.151,0,0,1802,419,5
antioxidative,0,0,0,0,1803,419,0
antioxidative,0.0053,0.0832,0,0,1804,565,3
antioxidative,0.0061,0.075,0,0,1805,492,3
antioxidative,0.0037,0.1063,0,0,1806,546,2
antioxidative,0.0089,0.0941,0,0,1807,560,5
antioxidative,0.0047,0.0767,0,0,1808,212,1
antioxidative,0.0203,0.1503,0,0,1809,444,9
antioxidative,0.0058,0.1,0,0,1810,517,3
antioxidative,0.0132,0.1634,0,0,1811,532,7
antioxidative,0.0065,0.1033,0,0,1812,461,3
antioxidative,0.0113,0.1662,0,0,1813,441,5
antioxidative,0.0048,0.0669,0,0,1814,209,1
antioxidative,0.0088,0.0994,0,0,1815,226,2
antioxidative,0.013,0.1997,0,0,1816,307,4
antioxidative,0,0,0,0,1817,167,0
antioxidative,0,0,0,0,1818,331,0
antioxidative,0,0,0,0,1819,234,0
antioxidative,0.0033,0.0762,0,0,1820,300,1
antioxidative,0.0082,0.1,0,0,1821,122,1
antioxidative,0.0035,0.0658,0,0,1822,282,1
antioxidative,0.0115,0.182,0,0,1823,522,6
antioxidative,0.0065,0.0969,0,0,1824,462,3
antioxidative,0,0,0,0,1825,308,0
antioxidative,0.0143,0.1054,0,0,1826,140,2
antioxidative,0.0111,0.1672,0,0,1827,271,3
antioxidative,0.0085,0.0955,0,0,1828,236,2
antioxidative,0,0,0,0,1829,120,0
antioxidative,0,0,0,0,1830,177,0
antioxidative,0,0,0,0,1831,153,0
antioxidative,0.0062,0.1253,0,0,1832,323,2
antioxidative,0,0,0,0,1833,157,0
antioxidative,0.0146,0.1855,0,0,1834,343,5
antioxidative,0,0,0,0,1835,117,0
antioxidative,0,0,0,0,1836,270,0
antioxidative,0.0105,0.2183,0,0,1837,478,5
antioxidative,0.0161,0.1998,0,0,1838,124,2
antioxidative,0.0129,0.1543,0,0,1839,311,4
antioxidative,0.0079,0.1364,0,0,1840,380,3
antioxidative,0.005,0.0732,0,0,1841,600,3
antioxidative,0.0114,0.114,0,0,1842,350,4
antioxidative,0,0,0,0,1843,181,0
antioxidative,0.0082,0.0766,0,0,1844,243,2
antioxidative,0.0017,0.02,0,0,1845,577,1
antioxidative,0.0065,0.0799,0,0,1846,307,2
antioxidative,0.0168,0.3537,0,0,1847,358,6
antioxidative,0,0,0,0,1848,236,0
antioxidative,0,0,0,0,1849,279,0
antioxidative,0,0,0,0,1850,220,0
antioxidative,0.0098,0.2008,0,0,1851,205,2
antioxidative,0,0,0,0,1852,199,0
antioxidative,0.006,0.091,0,0,1853,167,1
antioxidative,0.0132,0.1365,0,0,1854,455,6
antioxidative,0,0,0,0,1855,198,0
antioxidative,0.0241,0.2699,0,0,1856,291,7
antioxidative,0,0,0,0,1857,140,0
antioxidative,0.0121,0.147,0,0,1858,413,5
antioxidative,0.0063,0.0827,0,0,1859,315,2
antioxidative,0.0157,0.2492,0,0,1860,127,2
antioxidative,0.0179,0.4013,0,0,1861,112,2
antioxidative,0,0,0,0,1862,154,0
antioxidative,0,0,0,0,1863,182,0
antioxidative,0.0063,0.0905,0,0,1864,316,2
antioxidative,0.0082,0.1139,0,0,1865,486,4
antioxidative,0.0029,0.1014,0,0,1866,350,1
antioxidative,0.0032,0.0553,0,0,1867,311,1
antioxidative,0.0026,0.0508,0,0,1868,391,1
antioxidative,0.0146,0.2144,0,0,1869,411,6
antioxidative,0.009,0.1255,0,0,1870,223,2
antioxidative,0.0363,0.3891,0,0,1871,193,7
antioxidative,0.0064,0.0766,0,0,1872,467,3
antioxidative,0,0,0,0,1873,285,0
antioxidative,0.0025,0.0361,0,0,1874,404,1
antioxidative,0.0076,0.1244,0,0,1875,131,1
antioxidative,0.0056,0.0814,0,0,1876,538,3
antioxidative,0.018,0.1768,0,0,1877,334,6
antioxidative,0.0082,0.1663,0,0,1878,365,3
antioxidative,0.0076,0.1244,0,0,1879,262,2
antioxidative,0.0064,0.0885,0,0,1880,470,3
antioxidative,0.005,0.1425,0,0,1881,399,2
antioxidative,0.0087,0.1482,0,0,1882,460,4
antioxidative,0.0105,0.2215,0,0,1883,190,2
antioxidative,0,0,0,0,1884,144,0
antioxidative,0,0,0,0,1885,498,0
antioxidative,0,0,0,0,1886,107,0
antioxidative,0.0043,0.0706,0,0,1887,230,1
antioxidative,0.0097,0.1299,0,0,1888,308,3
antioxidative,0.0132,0.3333,0,0,1889,227,3
antioxidative,0.004,0.0508,0,0,1890,495,2
antioxidative,0.0213,0.2497,0,0,1891,422,9
antioxidant,0,0,0,0,1892,144,0
antioxidative,0,0,0,0,1893,117,0
antioxidative,0,0,0,0,1894,104,0
antioxidative,0,0,0,0,1895,237,0
antioxidative,0.004,0.0837,0,0,1896,251,1
antioxidative,0.0066,0.069,0,0,1897,303,2
antioxidative,0.0073,0.0833,0,0,1898,137,1
antioxidative,0.0127,0.1819,0,0,1899,473,6
antioxidative,0.0112,0.1662,0,0,1900,178,2
antioxidative,0,0,0,0,1901,289,0
antioxidative,0,0,0,0,1902,119,0
antioxidative,0.0053,0.0994,0,0,1903,563,3
antioxidative,0.0107,0.1499,0,0,1904,280,3
antioxidative,0.0117,0.117,0,0,1905,600,7
antioxidative,0.0116,0.1669,0,0,1906,518,6
antioxidative,0.0067,0.1335,0,0,1907,299,2
antioxidative,0,0,0,0,1908,231,0
antioxidative,0,0,0,0,1909,152,0
antioxidative,0.0074,0.0664,0,0,1910,269,2
antioxidative,0.0069,0.0662,0,0,1911,144,1
antioxidative,0.0063,0.1202,0,0,1912,477,3
antioxidative,0,0,0,0,1913,227,0
antioxidative,0,0,0,0,1914,347,0
antioxidative,0.0037,0.0804,0,0,1915,544,2
antioxidative,0.0082,0.1756,0,0,1916,364,3
antioxidative,0.008,0.0815,0,0,1917,377,3
antioxidative,0.0081,0.1155,0,0,1918,371,3
antioxidative,0.019,0.19,0,0,1919,210,4
antioxidative,0.0102,0.1667,0,0,1920,392,4
antioxidative,0,0,0,0,1921,481,0
antioxidative,0.0023,0.0499,0,0,1922,434,1
antioxidative,0.0073,0.125,0,0,1923,137,1
antioxidative,0.0112,0.2864,0,0,1924,179,2
antioxidative,0.0045,0.0829,0,0,1925,221,1
antioxidative,0.0145,0.1876,0,0,1926,207,3
antioxidative,0.0069,0.1053,0,0,1927,290,2
antioxidative,0.0019,0.0642,0,0,1928,540,1
antioxidative,0.009,0.107,0,0,1929,333,3
antioxidative,0.0063,0.0827,0,0,1930,315,2
antioxidative,0,0,0,0,1931,337,0
antioxidative,0,0,0,0,1932,132,0
antioxidative,0.0055,0.083,0,0,1933,362,2
antioxidative,0.0027,0.0324,0,0,1934,372,1
antioxidative,0.0052,0.0917,0,0,1935,388,2
antioxidative,0.0051,0.0502,0,0,1936,197,1
antioxidative,0.0032,0.0532,0,0,1937,316,1
antioxidative,0.0118,0.1367,0,0,1938,255,3
antioxidative,0.0043,0.0689,0,0,1939,465,2
antioxidative,0.013,0.1669,0,0,1940,154,2
antioxidative,0.0046,0.0768,0,0,1941,434,2
antioxidative,0.0022,0.0625,0,0,1942,454,1
antioxidative,0.0095,0.1323,0,0,1943,529,5
antioxidative,0.0035,0.0519,0,0,1944,282,1
antioxidative,0.0044,0.0553,0,0,1945,452,2
antioxidative,0,0,0,0,1946,143,0
antioxidative,0.0054,0.0959,0,0,1947,373,2
antioxidative,0,0,0,0,1948,180,0
antioxidative,0.0042,0.1176,0,0,1949,476,2
antioxidative,0.0017,0.0291,0,0,1950,582,1
antioxidative,0.0083,0.1077,0,0,1951,363,3
antioxidative,0.0073,0.0963,0,0,1952,409,3
antioxidative,0.0157,0.25,0,0,1953,446,7
antioxidative,0.0107,0.1432,0,0,1954,281,3
antioxidative,0,0,0,0,1955,350,0
antioxidative,0.0037,0.0468,0,0,1956,544,2
antioxidative,0.0029,0.1429,0,0,1957,344,1
antioxidative,0,0,0,0,1958,206,0
antioxidative,0,0,0,0,1959,480,0
antioxidative,0.0082,0.2,0,0,1960,122,1
antioxidative,0.0066,0.1059,0,0,1961,305,2
antioxidative,0.0019,0.0611,0,0,1962,515,1
antioxidative,0.008,0.1207,0,0,1963,377,3
antioxidative,0.0138,0.2733,0,0,1964,218,3
antioxidative,0.0133,0.1662,0,0,1965,300,4
antioxidative,0.0036,0.0826,0,0,1966,275,1
antioxidative,0.0135,0.0999,0,0,1967,148,2
antioxidative,0.0036,0.0986,0,0,1968,274,1
antioxidative,0.0077,0.087,0,0,1969,260,2
antioxidative,0.0033,0.0716,0,0,1970,304,1
antioxidative,0,0,0,0,1971,143,0
antioxidative,0.0059,0.2218,0,0,1972,338,2
antioxidative,0.0099,0.1435,0,0,1973,203,2
antioxidative,0.0037,0.0532,0,0,1974,273,1
antioxidative,0.002,0.0383,0,0,1975,498,1
antioxidative,0.0093,0.1422,0,0,1976,214,2
antioxidative,0,0,0,0,1977,333,0
antioxidative,0.0069,0.1021,0,0,1978,577,4
antioxidative,0.0124,0.1424,0,0,1979,241,3
antioxidative,0,0,0,0,1980,134,0
antioxidative,0.0064,0.0747,0,0,1981,467,3
antioxidative,0.0044,0.055,0,0,1982,225,1
antioxidative,0.0041,0.0901,0,0,1983,242,1
antioxidative,0.0043,0.0665,0,0,1984,464,2
antioxidative,0.0029,0.0633,0,0,1985,349,1
antioxidative,0.0072,0.0964,0,0,1986,415,3
antioxidative,0.0044,0.083,0,0,1987,453,2
antioxidative,0.0118,0.1625,0,0,1988,592,7
antioxidative,0.0103,0.1743,0,0,1989,389,4
antioxidative,0,0,0,0,1990,186,0
antioxidative,0.009,0.0887,0,0,1991,335,3
antioxidative,0.0055,0.0775,0,0,1992,183,1
antioxidative,0.0037,0.0663,0,0,1993,538,2
antioxidative,0.0094,0.167,0,0,1994,213,2
antioxidative,0.0062,0.1253,0,0,1995,323,2
antioxidative,0.0097,0.122,0,0,1996,516,5
antioxidative,0,0,0,0,1997,202,0
antioxidative,0,0,0,0,1998,181,0
antioxidative,0.0069,0.1004,0,0,1999,291,2
antioxidative,0.0032,0.0338,0,0,2000,317,1
antioxidative,0.0046,0.1345,0,0,2001,438,2
antioxidative,0.0201,0.2292,0,0,2002,399,8
antioxidative,0.0091,0.176,0,0,2003,329,3
antioxidative,0,0,0,0,2004,193,0
antioxidative,0.0049,0.1346,0,0,2005,412,2
antioxidative,0.0035,0.1232,0,0,2006,282,1
antioxidative,0.0083,0.0711,0,0,2007,120,1
antioxidative,0.0059,0.0937,0,0,2008,508,3
antioxidative,0.0079,0.1152,0,0,2009,379,3
antioxidative,0.0055,0.1259,0,0,2010,366,2
antioxidative,0.0096,0.1597,0,0,2011,416,4
antioxidative,0.0018,0.024,0,0,2012,560,1
antioxidative,0.0042,0.0667,0,0,2013,238,1
antioxidative,0,0,0,0,2014,127,0
antioxidative,0.0086,0.1431,0,0,2015,466,4
antioxidative,0.0035,0.053,0,0,2016,576,2
antioxidative,0.0036,0.0523,0,0,2017,276,1
antioxidative,0.0064,0.0587,0,0,2018,156,1
antioxidative,0.0052,0.1121,0,0,2019,194,1
antioxidative,0,0,0,0,2020,256,0
antioxidative,0,0,0,0,2021,163,0
antioxidative,0.0017,0.0471,0,0,2022,581,1
antioxidative,0.004,0.1423,0,0,2023,249,1
antioxidative,0.0043,0.0835,0,0,2024,233,1
antioxidative,0,0,0,0,2025,113,0
antioxidative,0.0139,0.1669,0,0,2026,216,3
antioxidative,0.0024,0.058,0,0,2027,411,1
antioxidative,0.0038,0.037,0,0,2028,263,1
antioxidative,0,0,0,0,2029,377,0
antioxidative,0.0052,0.1104,0,0,2030,191,1
antioxidative,0.0078,0.167,0,0,2031,257,2
antioxidative,0.013,0.2003,0,0,2032,385,5
antioxidative,0.0094,0.0586,0,0,2033,106,1
antioxidative,0.0221,0.1739,0,0,2034,181,4
antioxidative,0,0,0,0,2035,314,0
antioxidative,0,0,0,0,2036,417,0
antioxidative,0.0078,0.0749,0,0,2037,384,3
antioxidative,0.0093,0.1255,0,0,2038,108,1
antioxidative,0,0,0,0,2039,183,0
antioxidative,0.0075,0.0947,0,0,2040,265,2
antioxidative,0.0187,0.6679,0,0,2041,107,2
antioxidative,0.0127,0.1113,0,0,2042,552,7
antioxidative,0.0122,0.125,0,0,2043,328,4
antioxidative,0,0,0,0,2044,184,0
antioxidative,0.0123,0.2007,0,0,2045,163,2
antioxidative,0.0111,0.1427,0,0,2046,180,2
antioxidative,0.0038,0.1047,0,0,2047,524,2
antioxidative,0.0087,0.1254,0,0,2048,461,4
antioxidative,0.0263,0.2142,0,0,2049,114,3
antioxidative,0.0141,0.2504,0,0,2050,142,2
antioxidative,0.0109,0.1173,0,0,2051,183,2
antioxidative,0.0039,0.0744,0,0,2052,515,2
antioxidative,0.0148,0.1598,0,0,2053,270,4
antioxidative,0.0075,0.154,0,0,2054,267,2
antioxidative,0.0099,0.1569,0,0,2055,507,5
antioxidative,0.0028,0.0993,0,0,2056,355,1
antioxidative,0,0,0,0,2057,163,0
antioxidative,0,0,0,0,2058,583,0
antioxidative,0.0034,0.0383,0,0,2059,597,2
antioxidative,0.0048,0.0623,0,0,2060,415,2
antioxidative,0.0068,0.1363,0,0,2061,441,3
antioxidative,0.0024,0.0313,0,0,2062,418,1
antioxidative,0.0052,0.0903,0,0,2063,191,1
antioxidative,0.0082,0.0909,0,0,2064,122,1
antioxidative,0.0125,0.2087,0,0,2065,401,5
antioxidative,0.0038,0.1008,0,0,2066,265,1
antioxidative,0.0067,0.1252,0,0,2067,299,2
antioxidative,0,0,0,0,2068,105,0
antioxidative,0.0075,0.0857,0,0,2069,400,3
antioxidative,0.004,0.1008,0,0,2070,252,1
antioxidative,0.0118,0.2495,0,0,2071,423,5
antioxidative,0.0087,0.166,0,0,2072,229,2
antioxidative,0.0076,0.0852,0,0,2073,527,4
antioxidative,0.0027,0.0451,0,0,2074,367,1
antioxidant,0,0,0,0,2075,169,0
antioxidative,0,0,0,0,2076,104,0
antioxidative,0,0,0,0,2077,228,0
antioxidative,0.004,0.0662,0,0,2078,497,2
antioxidative,0,0,0,0,2079,234,0
antioxidative,0.0039,0.0477,0,0,2080,514,2
antioxidative,0.0026,0.0337,0,0,2081,389,1
antioxidative,0.0045,0.0665,0,0,2082,443,2
antioxidative,0.0105,0.1394,0,0,2083,478,5
antioxidative,0.0055,0.1209,0,0,2084,549,3
antioxidative,0.0029,0.0336,0,0,2085,348,1
antioxidative,0,0,0,0,2086,168,0
antioxidative,0.005,0.0917,0,0,2087,202,1
antioxidative,0.0116,0.1023,0,0,2088,344,4
antioxidative,0,0,0,0,2089,137,0
antioxidative,0.0034,0.0671,0,0,2090,296,1
antioxidative,0.0113,0.1521,0,0,2091,444,5
antioxidative,0.0256,0.3329,0,0,2092,117,3
antioxidative,0.0062,0.3351,0,0,2093,162,1
antioxidative,0,0,0,0,2094,100,0
antioxidative,0.0073,0.1177,0,0,2095,548,4
antioxidative,0.0049,0.1,0,0,2096,204,1
antioxidative,0,0,0,0,2097,260,0
antioxidative,0.0187,0.4279,0,0,2098,160,3
antioxidative,0.0178,0.43,0,0,2099,169,3
antioxidative,0.0031,0.0501,0,0,2100,323,1
antioxidative,0.0069,0.1158,0,0,2101,436,3
antioxidative,0,0,0,0,2102,235,0
antioxidative,0,0,0,0,2103,286,0
antioxidative,0.0053,0.086,0,0,2104,568,3
antioxidative,0.0059,0.1297,0,0,2105,506,3
antioxidative,0.0074,0.1109,0,0,2106,270,2
antioxidative,0.0263,0,0,0,2107,114,3
antioxidative,0.0106,0.1423,0,0,2108,188,2
antioxidative,0.0068,0.1176,0,0,2109,294,2
antioxidative,0,0,0,0,2110,111,0
antioxidative,0.0054,0.0537,0,0,2111,368,2
antioxidative,0.0076,0.1157,0,0,2112,396,3
antioxidative,0.0088,0.1243,0,0,2113,339,3
antioxidative,0.0047,0.1257,0,0,2114,214,1
antioxidative,0.007,0.0903,0,0,2115,284,2
antioxidative,0.0059,0.1432,0,0,2116,510,3
antioxidative,0,0,0,0,2117,276,0
antioxidative,0,0,0,0,2118,290,0
antioxidative,0.008,0.2228,0,0,2119,251,2
antioxidative,0,0,0,0,2120,174,0
antioxidative,0.0106,0.143,0,0,2121,189,2
antioxidative,0,0,0,0,2122,149,0
antioxidative,0.0027,0.0242,0,0,2123,368,1
antioxidative,0.0056,0.0885,0,0,2124,537,3
antioxidative,0.0035,0.1264,0,0,2125,289,1
antioxidative,0.0221,0.3007,0,0,2126,136,3
antioxidative,0.0117,0.2677,0,0,2127,343,4
antioxidative,0.0067,0.1147,0,0,2128,599,4
antioxidative,0.0097,0.1295,0,0,2129,414,4
antioxidative,0.0047,0.0628,0,0,2130,214,1
antioxidative,0,0,0,0,2131,170,0
antioxidative,0.002,0.0279,0,0,2132,488,1
antioxidative,0.0018,0.0638,0,0,2133,568,1
antioxidative,0,0,0,0,2134,191,0
antioxidative,0.0041,0.0665,0,0,2135,486,2
antioxidative,0,0,0,0,2136,177,0
antioxidative,0.0134,0.1331,0,0,2137,149,2
antioxidative,0.0095,0.097,0,0,2138,419,4
antioxidative,0.0035,0.0723,0,0,2139,289,1
antioxidative,0.0195,0.25,0,0,2140,205,4
antioxidative,0.0048,0.0713,0,0,2141,416,2
antioxidative,0.0041,0.0714,0,0,2142,244,1
antioxidative,0.0132,0.1254,0,0,2143,228,3
antioxidative,0,0,0,0,2144,325,0
antioxidative,0.0093,0.2133,0,0,2145,321,3
antioxidative,0.0063,0.084,0,0,2146,320,2
antioxidative,0.0195,0.3339,0,0,2147,257,5
antioxidative,0.0068,0.1655,0,0,2148,438,3
antioxidative,0.0096,0.0832,0,0,2149,104,1
antioxidative,0.0233,0.1541,0,0,2150,172,4
antioxidative,0.0086,0.1667,0,0,2151,349,3
antioxidative,0.004,0.0775,0,0,2152,504,2
antioxidative,0.0043,0.0713,0,0,2153,232,1
antioxidative,0.0102,0.1818,0,0,2154,196,2
antioxidative,0.0067,0.1082,0,0,2155,598,4
antioxidative,0,0,0,0,2156,200,0
antioxidative,0.004,0.0549,0,0,2157,247,1
antioxidative,0.007,0.1252,0,0,2158,429,3
antioxidative,0.0033,0.0432,0,0,2159,301,1
antioxidative,0.0044,0.0591,0,0,2160,457,2
antioxidative,0,0,0,0,2161,134,0
antioxidative,0.004,0.0479,0,0,2162,503,2
antioxidative,0.0025,0.0301,0,0,2163,397,1
antioxidative,0,0,0,0,2164,599,0
antioxidative,0.0058,0.1242,0,0,2165,514,3
antioxidative,0.0018,0.0257,0,0,2166,557,1
antioxidative,0,0,0,0,2167,260,0
antioxidative,0.0046,0.0956,0,0,2168,437,2
antioxidative,0,0,0,0,2169,343,0
antioxidative,0.0088,0.1424,0,0,2170,453,4
antioxidative,0.0182,0.2503,0,0,2171,110,2
antioxidative,0.0066,0.0997,0,0,2172,151,1
antioxidative,0.0059,0.0627,0,0,2173,170,1
antioxidative,0.0172,0.2281,0,0,2174,464,8
antioxidative,0.0066,0.5,0,0,2175,152,1
antioxidative,0,0,0,0,2176,241,0
antioxidative,0.0059,0.105,0,0,2177,338,2
antioxidative,0,0,0,0,2178,293,0
antioxidative,0.0052,0.1121,0,0,2179,194,1
antioxidative,0,0,0,0,2180,506,0
antioxidative,0.0167,0.1736,0,0,2181,239,4
antioxidative,0.0049,0.2008,0,0,2182,410,2
antioxidative,0.0036,0.0521,0,0,2183,275,1
antioxidative,0.012,0.1048,0,0,2184,332,4
antioxidative,0.008,0.111,0,0,2185,499,4
antioxidative,0.0043,0.1265,0,0,2186,235,1
antioxidative,0,0,0,0,2187,272,0
antioxidative,0.0048,0.0719,0,0,2188,419,2
antioxidative,0.0152,0.215,0,0,2189,594,9
antioxidative,0,0,0,0,2190,215,0
antioxidative,0,0,0,0,2191,369,0
antioxidative,0,0,0,0,2192,119,0
antioxidative,0.002,0.0341,0,0,2193,495,1
antioxidative,0.0058,0.0836,0,0,2194,346,2
antioxidative,0.0097,0.1052,0,0,2195,206,2
antioxidative,0.0135,0.1335,0,0,2196,445,6
antioxidative,0,0,0,0,2197,242,0
antioxidative,0,0,0,0,2198,211,0
antioxidative,0.0054,0.0586,0,0,2199,369,2
antioxidative,0.0132,0.1854,0,0,2200,379,5
antioxidative,0.0056,0.1102,0,0,2201,177,1
antioxidative,0.0072,0.0729,0,0,2202,415,3
antioxidative,0.0134,0.1432,0,0,2203,299,4
antioxidative,0.0115,0.1423,0,0,2204,260,3
antioxidative,0.01,0.0769,0,0,2205,100,1
antioxidative,0,0,0,0,2206,217,0
antioxidative,0.0112,0.1715,0,0,2207,536,6
antioxidative,0.0068,0.1037,0,0,2208,442,3
antioxidative,0.0027,0.0492,0,0,2209,364,1
antioxidative,0.0027,0.0711,0,0,2210,368,1
antioxidative,0.0111,0.1276,0,0,2211,540,6
antioxidative,0,0,0,0,2212,330,0
antioxidative,0.0167,0.2659,0,0,2213,239,4
antioxidative,0.0034,0.059,0,0,2214,295,1
antioxidative,0,0,0,0,2215,384,0
antioxidative,0.0063,0.1105,0,0,2216,316,2
antioxidative,0.0088,0.1484,0,0,2217,455,4
antioxidative,0,0,0,0,2218,438,0
antioxidative,0,0,0,0,2219,118,0
antioxidative,0.0121,0.1331,0,0,2220,165,2
antioxidative,0,0,0,0,2221,209,0
antioxidative,0,0,0,0,2222,353,0
antioxidative,0.0029,0.0665,0,0,2223,344,1
antioxidative,0.0045,0.1433,0,0,2224,223,1
antioxidative,0.0176,0.2776,0,0,2225,284,5
antioxidative,0.0076,0.1148,0,0,2226,393,3
antioxidative,0.0147,0.2678,0,0,2227,273,4
antioxidative,0,0,0,0,2228,442,0
antioxidative,0.0088,0.3321,0,0,2229,113,1
antioxidative,0,0,0,0,2230,172,0
antioxidative,0.0053,0.1536,0,0,2231,377,2
antioxidative,0.0077,0.1058,0,0,2232,261,2
antioxidative,0.0039,0.0769,0,0,2233,513,2
antioxidative,0.0041,0.0551,0,0,2234,242,1
antioxidative,0.0078,0.0911,0,0,2235,257,2
antioxidative,0,0,0,0,2236,343,0
antioxidative,0.0058,0.0806,0,0,2237,347,2
